1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
FOREST RESERVE,CRUSE-FOREST-MORE L ENFER,1P ,TRINIDAD AND TOBAGO,LATIN AMERICA,EASTERN VENEZUELA,10.1482,-61.6275,OIL,2002.0,ENHANCED OIL RECOVERY,MATURE,,2.5,21000.0,ONSHORE,-150.0,120.0,1410.0,GAS DRIVE,114:BASEMENT-WARP ANTICLINE,200.0,50.0,20.0,,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,3000.0,,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,31.0,200.0,30.0,16.0,0.0,0.0,200.0,,1.1,,,20.0,1000.0,,33.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,THERMAL/MISCIBLE,,,,,,,,3000.0
FORTESCUE,LATROBE,1P ,AUSTRALIA,ASIA-PACIFIC,GIPPSLAND,-38.4037,148.2658,OIL,2001.0,PRIMARY RECOVERY,MATURE,42.00,153.21,,OFFSHORE,226.38,219.2,3433.04,AQUIFER DRIVE,221:SUB-UNCONFORMITY TRUNCATION,7214.57,7414.7,3.5,518.37,PALEOGENE,24:COASTAL,LAYER-CAKE,SHALE/COAL,260.83,0.69,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE/SUBLITHARENITE,,PRIMARY INTERGRANULAR,20.0,1013.25,43.0,0.67,26.8,0.6,42.11,,1.15,364.04,35000.0,22.0,,67.5,67.5,,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/EXTENDED REACH WELL,,,GAS LIFT,,ADDITIONAL PERFORATION/RE-PERFORATION/SIDETRACKING,7937.99
FORTIES,FORTIES,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.7306,0.9749,OIL,2006.0,SECONDARY RECOVERY,MATURE,94.00,260.0,504500.0,OFFSHORE,350.0,205.0,3210.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,6310.0,6660.0,4.0,614.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/SEALING FAULT,556.0,0.65,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,27.0,700.0,37.0,0.72,5.0,0.0,350.0,,1.28,1270.0,90000.0,15.0,4196.0,,61.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,SCALE INHIBITOR TREATMENT,,ESP/GAS LIFT,,WATER PLUGGING,7135.0
FRIENDSWOOD,FRIO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.5608,-95.1893,OIL,2009.0,SECONDARY RECOVERY,SECONDARY MATURE,237.00,30.0,69000.0,ONSHORE,-120.0,163.0,2700.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5485.0,5365.0,7.0,675.0,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,1000.0,0.4,,SANDSTONE,FINE-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,30.7,2350.0,29.2,1.14,0.0,0.0,385.0,,1.2,2700.0,,23.0,935.0,51.5,67.0,87.0,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,GAS LIFT,GRAVEL PACK/PRE-PACKED LINER/SAND SCREEN/FRAC PACK,DEPRESSURIZATION/RE-COMPLETION,5900.0
FULMAR,FULMAR,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,56.4894,2.1527,OIL,2006.0,SECONDARY RECOVERY,MATURE,28.00,80.0,165000.0,OFFSHORE,270.0,285.0,5700.0,AQUIFER DRIVE,1172:SALT WITHDRAWAL ANTICLINE,9630.0,9900.0,12.0,940.0,JURASSIC,24:COASTAL,LAYER-CAKE,SHALENONE,,0.94,137.16,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,23.0,800.0,40.0,0.42,0.0,0.0,614.0,,1.43,1800.0,138000.0,,822.0,,69.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/SCALE INHIBITOR TREATMENT,,GAS LIFT,,FLOWING RATE CONTROL/INTERMITTENT PRODUCTION OF HIGH WATER-CUT WELLS/RE-PERFORATION/SIDETRACKING,10500.0
FUMIN,SANDUO-DAINAN,1P ,CHINA,ASIA-PACIFIC,NORTH JIANGSU,32.65,119.75,OIL,2005.0,SECONDARY RECOVERY,MATURE,45.00,27.0,3197.0,ONSHORE,-6.6,150.8,3683.96,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,6167.98,6161.42,7.6,,PALEOGENE,23:LACUSTRINE,,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,,0.46,66.7,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,16.7,350.37,40.31,2.57,29.06,7.46,136.0,,,483.0,31551.0,42.7,47.73,,35.2,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING,SELECTIVE INJECTION,ROD PUMP,,DRILLING AND COMPLETION FLUID OPTIMIZATION/INDIVIDUAL WELL GAS HUFF-N-PUFF/PAD DRILLING/PUMP SIZE OPTIMIZATION/SCALE REMOVAL/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,8395.67
FUYU,FUYU (QUANTOU),1P ,CHINA,ASIA-PACIFIC,SONGLIAO,45.1999,124.8167,OIL,2007.0,ENHANCED OIL RECOVERY,PRIMARY REJUVENATING,3496.00,2.5,26640.0,ONSHORE,-490.0,92.0,638.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,920.0,430.0,4.0,490.0,CRETACEOUS,23:LACUSTRINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,260.0,0.5,10.36,SANDSTONE,FINE-GRAINED SAND,FELDSPATHIC LITHARENITE,TYPE IV,PRIMARY INTERGRANULAR,25.0,180.0,31.5,22.5,21.0,0.0,80.0,,1.05,522.0,5000.0,27.0,967.0,,33.5,,CONTINUOUS WATER INJECTION,CHEMICAL/OTHER,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),MODIFICATION IN INJECTION PATTERN,,,WATER PLUGGING,824.0
GAMYSHLDZHA,RED SERIES (HK-1 TO HK-5),1P ,TURKMENISTAN,FORMER SOVIET UNION,CASPIAN SOUTH,38.5,54.2,OIL,1988.0,PRIMARY RECOVERY,DECLINE,,0.0,6500.0,ONSHORE,36.0,183.0,5771.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,8084.0,8120.0,6.0,390.0,NEOGENE,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1800.0,0.27,48.77,SANDSTONE,FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,20.0,125.0,26.0,1.2,0.0,0.3,720.0,30.0,,,60000.0,32.0,128.0,,36.0,82.0,,,,,,,,,,9350.0
GANDHAR,ANKLESHWAR,1P ,INDIA,ASIA-PACIFIC,CAMBAY,21.8919,72.6911,OIL,2011.0,SECONDARY RECOVERY,DECLINE,305.00,106.26,,ONSHORE,0.0,277.5,4473.11,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,8858.27,8858.27,1.5,,PALEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,590.55,0.44,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,20.0,303.97,99.0,0.25,20.0,0.0,400.0,,2.1,,,,293.8,,37.34,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS,GAS LIFT,,ADDITIONAL PERFORATION/RE-COMPLETION/RE-PERFORATION/WATER PLUGGING,
GANGDONG,GUANTAO-MINGHUAZHEN,1P ,CHINA,ASIA-PACIFIC,BOHAI,38.7083,117.5333,OIL,2005.0,SECONDARY RECOVERY,SECONDARY REJUVENATING,456.00,10.0,25038.0,ONSHORE,-6.0,153.0,2260.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,3385.0,3379.0,5.0,,NEOGENE,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT/SEALING FAULT,2900.0,0.29,14.94,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,32.0,1015.0,25.0,6.55,9.86,1.22,292.0,,1.17,2046.0,3793.0,35.0,397.0,,53.9,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,CHEMICAL/OTHER,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION,ROD PUMP/ESP,GRAVEL PACK/SAND SCREEN,ADDITIONAL PERFORATION/PROFILE MODIFICATION/SAND CLEANING/SIDETRACKING/WATER PLUGGING/WAX REMOVAL,5220.0
GANNET,ANDREW AND ROGALAND/TAY (GANNET D),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,OIL,2013.0,DEPLETED,,5.00,0.0,13874.37,OFFSHORE,312.0,200.29711379747263,4582.6452312876045,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7806.0,8118.0,,390.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL SHALE-OUT/NONE,,,,SANDSTONE,,SUBARKOSE,,PRIMARY INTERGRANULAR,,,43.0,,0.0,0.0,,,,,,,200.0,,23.0,,,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,,,GAS LIFT,GRAVEL PACK,RE-PERFORATION/WAX REMOVAL,
GANNET,FORTIES (GANNET C),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,OIL,2013.0,ABANDONED,DECLINE,8.00,0.0,34505.0,OFFSHORE,312.0,171.70900823540333,3242.635565255619,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5483.0,5795.0,27.0,1058.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/PALEO-HIGH OR INTRUSIVE MASSRESERVOIR BODY BOUNDARY,600.0,0.8,,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,28.0,200.0,38.0,,0.0,0.0,,,,,,,208.0,,53.0,51.0,GAS INJECTION,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,GAS LIFT,GRAVEL PACK,DEPRESSURIZATION/GAS CONING CONTROL/HIGH WATER-CUT WELL SHUT-IN/RE-COMPLETION/SIDETRACKING/WATER CONING CONTROL,
GANNET,FORTIES (GANNET E),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,OIL,2013.0,DEPLETED,SECONDARY DECLINE,1.00,0.0,13253.0,OFFSHORE,312.0,169.0,2640.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5238.0,5550.0,6.0,333.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL SHALE-OUT/SEALING FAULT,500.0,0.73,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,28.0,700.0,20.0,17.0,0.0,0.0,114.0,,1.09,1142.0,,23.0,190.0,,18.32,,,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,ESP,PRE-PACKED SAND SCREEN,COILED TUBING TREATMENT,5862.0
GANNET,FORTIES AND ROGALAND/TAY (GANNET F),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,OIL,2013.0,DEPLETED,SECONDARY DECLINE,1.00,0.0,10228.14,OFFSHORE,312.0,177.92381379237492,3533.9420143930074,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5988.0,6300.0,2.5,344.0,PALEOGENE,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL SHALE-OUT/NONE,420.0,0.7,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,29.0,,35.0,0.8,0.0,0.0,,,,,,45.0,40.0,,57.5,,,,ARTIFICIAL LIFT/SAND CONTROL,,,,GAS LIFT,GRAVEL PACK,,
GANNET,TAY (GANNET A),1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.1681,1.0472,OIL,2013.0,SECONDARY RECOVERY,DECLINE,11.00,0.0,37534.88,OFFSHORE,312.0,187.95364850313103,3300.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,6803.0,7115.0,2.5,190.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE/LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE,170.0,0.7,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,30.0,2000.0,38.0,,0.0,0.0,,,,,,,254.18,,43.0,,GAS INJECTION,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,GAS LIFT,PRE-PERFORATED LINER/SAND SCREEN/CHEMICAL SAND CONSOLIDATION,ADDITIONAL PERFORATION/DEPRESSURIZATION/GAS CONING CONTROL/WATER CONING CONTROL/WATER PLUGGING,
GARRINGTON,CARDIUM (A SAND),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,51.7349,-114.0274,OIL,2009.0,SECONDARY RECOVERY,SECONDARY MATURE,200.00,320.0,,ONSHORE,-3440.0,142.0,3384.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,5640.0,2200.0,0.6,1500.0,CRETACEOUS,24:COASTAL,LAYER-CAKE, LATERAL FACIES CHANGE,300.0,0.07,0.64,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,12.0,7.0,39.0,0.59,0.0,0.0,612.0,,1.33,2221.0,,11.0,171.5,10.0,12.5,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,SLIM-HOLE WELL,,,ROD PUMP,,,3115.0
GARRINGTON,CARDIUM (A-B SANDS),1P ,CANADA,NORTH AMERICA,WESTERN CANADA,51.7349,-114.0274,OIL,2009.0,SECONDARY RECOVERY,SECONDARY MATURE,200.00,320.0,4145.0,ONSHORE,-3440.0,142.0,3384.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,5640.0,2200.0,0.6,1500.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,300.0,0.14,1.58,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,12.0,17.0,39.0,0.59,0.0,0.0,612.0,,1.33,2221.0,,10.0,343.0,10.0,12.5,,CONTINUOUS WATER INJECTION,,DRILLING/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,SLIM-HOLE WELL,,,ROD PUMP,,,3115.0
GASIKULE,LOWER GANCHAIGOU (GASI E3-1),1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.1,90.87,OIL,2009.0,SECONDARY RECOVERY,DECLINE,213.00,30.0,15939.0,ONSHORE,-9842.52,259.0,8575.0,GAS DRIVE,1111:THRUST ANTICLINE,10426.0,813.65,20.0,686.0,PALEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,754.59,0.2,28.4,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBARKOSE,,SECONDARY INTERGRANULAR,13.9,48.0,38.0,1.76,15.09,3.14,337.0,,1.23,1722.0,170000.0,35.0,292.0,,48.5,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING/SCALE INHIBITOR TREATMENT/ABOVE FORMATION BREAKDOWN PRESSURE WATER INJECTION,WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION/SELECTIVE INJECTION,ROD PUMP/ESP,,ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/RE-PERFORATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,2034.0
GASIKULE,UPPER GANCHAIGOU-LOWER YOUSHASHAN (GASI N12-N21),1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.1,90.87,OIL,2005.0,SECONDARY RECOVERY,DEVELOPING,201.00,30.0,11576.0,ONSHORE,-9842.52,153.0,2787.0,GAS DRIVE,1111:THRUST ANTICLINE,4200.0,-5610.0,30.0,4186.35,NEOGENE,23:LACUSTRINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,3927.17,,24.3,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,13.8,109.5,32.0,6.8,12.8,1.8,233.0,,1.18,1043.0,165000.0,35.0,335.0,,28.6,,CONTINUOUS WATER INJECTION/CYCLIC WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),WATER INJECTION ON A ZONAL BASIS/MODIFICATION IN INJECTION PATTERN/CHANGING WATER INJECTION DIRECTION/SELECTIVE INJECTION,ROD PUMP/ESP/PCP,GRAVEL PACK/PRE-PACKED LINER/SAND SCREEN/CHEMICAL SAND CONSOLIDATION/FRAC PACK,ADDITIONAL PERFORATION/PROFILE MODIFICATION/RE-COMPLETION/RE-PERFORATION/SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING/WATER PLUGGING/WAX REMOVAL,-3707.0
GASIKULE,UPPER GANCHAIGOU-LOWER YOUSHASHAN (SHAXI N12-N21),1P ,CHINA,ASIA-PACIFIC,QAIDAM,38.1,90.87,OIL,2005.0,SECONDARY RECOVERY,DECLINE,22.00,0.0,1435.0,ONSHORE,-9842.52,104.2322183960465,2981.0,GAS DRIVE,125:WRENCH-FAULT FLOWER STRUCTURE,,,20.0,,NEOGENE,23:LACUSTRINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,7.5,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,14.5,4.0,36.8,1.61,0.0,0.0,211.0,,1.16,946.0,188900.0,35.0,55.0,,20.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,ROD PUMP/ESP,,STEP-OUT DEVELOPMENT DRILLING,
GENESIS,N SANDS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.7656,-90.72,OIL,2008.0,PRIMARY RECOVERY,DECLINE,22.00,0.0,50393.0,OFFSHORE,2580.0,150.0,8200.0,AQUIFER DRIVE,1213:NORMAL-FAULT HANGING WALL,8620.0,11200.0,20.0,1830.0,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT/SEALING FAULT,350.0,0.68,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,32.0,900.0,28.0,0.75,0.0,0.0,1920.0,,1.66,6000.0,120000.0,,318.0,,33.0,,,,SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,,,,GRAVEL PACK,SIDETRACKING,
GIDGEALPA,HUTTON,1P ,AUSTRALIA,ASIA-PACIFIC,COOPER,-28.0,140.0,OIL,1991.0,PRIMARY RECOVERY,DECLINE,,80.0,4500.0,ONSHORE,-492.0,222.0,2650.0,AQUIFER DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,6322.0,5830.0,2.0,85.0,JURASSIC,21:FLUVIAL,,STRUCTURAL SADDLENONE,560.0,,10.97,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,18.0,1000.0,48.0,0.65,0.0,0.0,146.0,,1.14,432.0,,37.5,13.1,,44.0,,CONTINUOUS WATER INJECTION,,ARTIFICIAL LIFT,,,,ROD PUMP,,,5882.0
GIRASSOL,MALEMBO (B SAND SYSTEM),1P ,ANGOLA,AFRICA,LOWER CONGO,-7.6714,11.7025,OIL,2005.0,SECONDARY RECOVERY,PEAK OR PLATEAU,18.00,312.0,211682.0,OFFSHORE,3600.0,150.0,3843.0,AQUIFER DRIVE,2241:CHANNEL-FILL,4300.0,7900.0,1.0,725.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,790.0,0.44,91.44,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,27.0,4200.0,32.0,1.1,0.0,0.0,680.0,,1.28,3690.0,120000.0,,1550.0,,47.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/ARTIFICIAL LIFT/SAND CONTROL,HORIZONTAL WELL,,,GAS LIFT,GRAVEL PACK/SAND SCREEN/FRAC PACK/PRESSURE DRAWDOWN CONTROL,,
GLENN POOL,GLENN (BARTLESVILLE),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,CHEROKEE,35.9596,-96.0196,OIL,2004.0,ENHANCED OIL RECOVERY,MATURE,,10.0,56000.0,ONSHORE,-750.0,95.0,600.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,1390.0,650.0,0.5,240.0,CARBONIFEROUS,21:FLUVIAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,110.0,0.75,24.38,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBLITHARENITE,,SECONDARY INTRAGRANULAR,21.0,100.0,37.0,5.0,7.0,0.0,350.0,,,,168.0,,1570.0,,25.5,,CONTINUOUS WATER INJECTION/GAS RECYCLING,CHEMICAL,DRILLING,INFILL WELL,,,,,,770.0
GOBE MAIN,IAGIFU LOWER,1P ,PAPUA NEW GUINEA,ASIA-PACIFIC,PAPUAN FTB,-6.7596,143.6818,OIL,2003.0,SECONDARY RECOVERY,DECLINE,5.00,86.0,18000.0,ONSHORE,-4265.0,192.6547489442462,2190.0,GAS DRIVE,1111:THRUST ANTICLINE,7185.0,2920.0,18.0,1013.0,JURASSIC,24:COASTAL,LAYER-CAKE,SHALESEALING FAULT,180.0,,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,16.0,1700.0,45.0,,0.0,0.0,,,,,,,,,,,GAS INJECTION,,DRILLING,INFILL WELL,,,,,,
GOBE SE,IAGIFU UPPER,1P ,PAPUA NEW GUINEA,ASIA-PACIFIC,PAPUAN FTB,-6.8275,143.8,OIL,2003.0,SECONDARY RECOVERY,DECLINE,8.00,139.0,19600.0,ONSHORE,-4265.0,194.67302243205478,2360.0,GAS DRIVE,1111:THRUST ANTICLINE,7349.0,3084.0,18.0,1050.0,JURASSIC,24:COASTAL,LAYER-CAKE,SHALESEALING FAULT,170.0,,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,19.0,100.0,45.0,,0.0,0.0,,,,,,,,,,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING,INFILL WELL,,,,,,
