1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,35_Well count (total all wells),38_Well count (total producer),46_Well count (current active producer),52_Well spacing (average) (ac),58_Production year (current),62_Production rate (current oil equivalent) (BOEPD),65_Water-cut (current) (%),66_Production year (peak),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),76_Temperature depth (ft TVDSS),77_Pressure (original) (psi),78_Pressure depth (ft TVDSS),80_Pressure year (current),81_Pressure (current) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction (macro-scale),164_Fluid flow restriction (meso-scale),170_Gross reservoir thickness (average) (ft),173_Net reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),213_Permeability (well test average) (mD),218_API gravity (average) (deg. API),222_Specific gravity (gas average),225_Viscosity (oil average) (cp),230_Mobility index (average) (mD/cp),236_Oil_impurities (average),242_Methane (average) (%),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),266_Pour point temperature (average) (deg. F),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),300_EUR oil equivalent (MMBOE),301_Remaining EUR oil (MMBO),302_Remaining EUR gas (BCFG),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),310_Recovery to date (of in-place oil) (%),311_Recovery to date (of in-place gas) (%),313_Recovery (best-fit ultimate oil) (%),314_Reservoir performance index (decimal fraction),315_EUR oil per production well (MMBO),319_Secondary recovery start date,320_Secondary recovery methods,324_EOR start date,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management)
NAGYLENGYEL,MAIN DOLOMITE (HAUPTDOLOMITE),1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2003.0,SECONDARY RECOVERY,,,,,0.0,2003.0,,,,,ONSHORE,-500.0,255.0,7513.0,3350.0,7513.0,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6500.0,6000.0,,535.0,TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULT,NON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,,CARBONATES,MUDSTONE,,TYPE I,VUGGY/CAVERNOUS,1.4,,3600.0,22.0,,50.0,,1.25,,0.0,25.0,,,,59.0,,,,,,,,,,,,,,,1988-10,CO2 IMMISCIBLE INJECTION,,,,,,,,,
NAGYLENGYEL,UGOD,1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2003.0,SECONDARY RECOVERY,,,,,0.0,2003.0,,,,,ONSHORE,-500.0,237.0,6693.0,3002.0,6693.0,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,9.0,1115.0,CRETACEOUS,13:ORGANIC BUILDUP,LABYRINTH,BLOCK-BOUNDING FAULT,NON-FRACTURED ZONE/NON-KARSTIC ZONE,1300.0,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/CAVERNOUS,2.1,,,22.0,,19.0,,1.25,,0.0,25.0,,,,59.0,,,,,,,,,,,,,,,1988-10,CO2 IMMISCIBLE INJECTION,,,,,,,,,
NAGYLENGYEL,UGOD-MAIN DOLOMITE,1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2006.0,SECONDARY RECOVERY,TERTIARY MATURE,,324.00,,0.0,2006.0,751.0,91.9,1955.0,22530.0,ONSHORE,-500.0,255.0,7513.0,3350.0,7513.0,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,,1115.0,CRETACEOUS/TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULT,NON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/VUGGY/CAVERNOUS,1.7,,3600.0,22.0,,50.0,,1.25,,0.0,25.0,,,,59.0,,,275.0,151.25,15.0,,,55.0,,49.6,,45.0,0.139,,1988-10,CO2 IMMISCIBLE INJECTION,,,DRILLING/ARTIFICIAL LIFT,HORIZONTAL WELL,,,ROD PUMP,,
NAGYLENGYEL,UGOD-MAIN DOLOMITE (BLOCKS I-IV),1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2002.0,SECONDARY RECOVERY,SECONDARY MATURE,,105.00,,0.0,2002.0,380.0,87.1,1955.0,18873.0,ONSHORE,-500.0,237.0,6693.0,3002.0,6693.0,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,9.0,1115.0,CRETACEOUS/TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULT,NON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/VUGGY/CAVERNOUS,1.0,,3800.0,16.9,,19.0,,1.25,,0.0,25.0,,,,59.0,,,102.5,55.9,3.9,,,54.5,,50.73,,57.0,-0.032,,1988-10,CO2 IMMISCIBLE INJECTION,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,ROD PUMP,,FLOWING RATE CONTROL/HIGH GOR WELL SHUT-IN
NAHORKATIYA,BARAIL,1P ,INDIA,ASIA-PACIFIC,ASSAM,27.355,95.404,OIL,2004.0,SECONDARY RECOVERY,DECLINE,,,128.0,60.0,2004.0,6290.0,60.0,1968.0,50000.0,ONSHORE,-295.0,187.0,9450.0,3988.0,,1999.0,2134.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,9155.0,8860.0,5.0,610.0,PALEOGENE,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL SHALE-OUT/SEALING FAULT,738.0,369.0,0.5,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,21.4,150.0,,30.5,0.68,0.53,283.01,0.0,,0.0,730.0,,1.5,3599.0,,,30.0,1552.0,447.0,,,21.0,36.0,,31.88,,,,,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,CHEMICAL,DRILLING/ARTIFICIAL LIFT,INFILL WELL,,,GAS LIFT,,
NAHR UMR,MISHRIF,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,DEVELOPMENT PENDING,,,,,0.0,2009.0,,,,,ONSHORE,-10.0,,,,,,,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,6381.0,6371.0,8.0,279.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE,LATERAL FACIES CHANGE,260.0,52.0,0.2,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,14.5,,,21.5,,,,0.0,,0.0,,,,,,,,1480.0,370.0,,,,25.0,,,,,,,,,,,,,,,,,
NAHR UMR,NAHR UMR,1P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,TEMPORARILY SHUT-IN,,,5.00,,0.0,,,,,,ONSHORE,-10.0,,,4157.0,8484.0,,,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,7959.0,7949.0,8.0,1371.0,CRETACEOUS,24:COASTAL,,SHALE,NONE,617.0,185.1,0.3,16.09,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,22.0,900.0,,41.5,,,,1.2,,0.0,1400.0,,2.05,,,,18.0,117.0,47.0,,,,40.0,,,,,,,,,,,,,,,,,
NAHR UMR,YAMAMA,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,DEVELOPMENT PENDING,,,,,0.0,2009.0,,,,,ONSHORE,-10.0,,,,,,,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,9688.0,9678.0,8.0,197.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,,TIGHT CARBONATE,NONE,1150.0,,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,12.5,74.0,,42.0,,,,0.0,,0.0,,,,,,,,13400.0,5100.0,,,,38.0,,,,,,,,,,,,,,,,,
NAHR UMR,ZUBAIR,1P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,TEMPORARILY SHUT-IN,,,5.00,,0.0,,,,,,ONSHORE,-10.0,,,4157.0,8484.0,,,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,9360.0,9350.0,3.5,492.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALE,NONE,476.0,80.92,0.17,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,25.0,303.0,,41.5,,,,1.2,,0.0,1400.0,,,,,,,4900.0,1370.0,,,,28.0,,,,,,,,,,,,,,,,,
NAKHLA,UPPER SARIR,1P ,LIBYA,AFRICA,SIRT,28.9136,21.5722,OIL,2003.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,18.00,,1290.0,2003.0,9315.0,,,,ONSHORE,-350.0,284.0,12150.0,6000.0,12150.0,2002.0,4100.0,GAS DRIVE,1211:TILTED FAULT-BLOCK,12050.0,11700.0,,400.0,CRETACEOUS,23:LACUSTRINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALE/VOLCANICS,LATERAL FACIES CHANGE,433.0,,,79.25,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,12.0,1.4,,42.5,,0.35,4.0,0.0,,0.0,1250.0,,1.65,4351.0,104.0,220000.0,43.0,,,,,,,,,,,,,,,,,STIMULATION,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,
NAMORADO,NAMORADO,1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.4527,-40.4184,OIL,2006.0,SECONDARY RECOVERY,MATURE,66.0,40.00,33.0,140.0,2006.0,33234.0,60.0,1986.0,62160.0,OFFSHORE,590.55,221.0,9800.0,4641.0,9800.0,2006.0,3044.0,AQUIFER DRIVE,1212:HORST BLOCK,9022.31,9612.86,9.0,607.0,CRETACEOUS,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALE,LATERAL DIAGENETIC CHANGE,200.0,,0.5,,SANDSTONE,MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,26.0,300.0,,28.0,0.74,1.57,471.0,0.0,,0.0,713.0,,1.44,3527.0,,90000.0,15.0,730.0,428.0,63.2,,11.0,59.0,,49.97,,45.0,0.081,12.59,1984,CONTINUOUS WATER INJECTION/GAS INJECTION,,,STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/SCALE INHIBITOR TREATMENT/ABOVE FORMATION BREAKDOWN PRESSURE WATER INJECTION,MODIFICATION IN INJECTION PATTERN,GAS LIFT,GRAVEL PACK/SAND SCREEN,ADDITIONAL PERFORATION/COILED TUBING TREATMENT/GAS SHUT-OFF/HYDRATE INHIBITOR TREATMENT/RE-COMPLETION/WATER PLUGGING
NASSER,ZELTEN,1P ,LIBYA,AFRICA,SIRT,28.9056,19.7983,OIL,1997.0,PRIMARY RECOVERY,MATURE,258.0,187.00,131.0,560.0,1997.0,45000.0,90.0,1969.0,568247.0,ONSHORE,-430.0,170.0,5200.0,2457.0,5200.0,1980.0,2280.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,5430.0,5000.0,2.0,340.0,PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,STRUCTURAL SADDLE/TIGHT CARBONATE,LATERAL FACIES CHANGE,,300.0,,36.58,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA,,MOLDIC/VUGGY,22.0,1500.0,,39.0,0.94,4.0,375.0,0.23,,0.0,500.0,,,1500.0,,11000.0,,6470.0,2500.0,74.0,,38.6,38.6,,37.5,,,,13.4,,,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,GAS LIFT,,ACID WASH
NATIH,NATIH,1P ,OMAN,MIDDLE EAST,FAHUD SALT,22.4333,56.7167,OIL,2008.0,SECONDARY RECOVERY,MATURE,,147.00,35.0,60.0,2004.0,29390.0,56.0,1970.0,99729.0,ONSHORE,-690.0,174.0,,1263.0,1733.0,2008.0,870.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,2422.0,1732.0,3.0,729.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE,NON-FRACTURED ZONE/SEALING FAULT,1325.0,440.0,0.33,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/RUDIST,TYPE III,MICROPOROSITY,19.0,2.6,3100.0,30.0,,1.5,1.73,1.2,,0.0,56.0,,1.17,1095.0,,,,3000.0,630.0,106.0,,,21.0,,17.47,,29.0,0.05,8.29,1972,CONTINUOUS WATER INJECTION/GAS RECYCLING,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ESP/GAS LIFT,,GAS CONING CONTROL/RE-COMPLETION/RE-PERFORATION
NEFT DASHLARY,PRODUCTIVE SERIES (PRE-KIRMAKY SUITE),1P ,AZERBAIJAN,FORMER SOVIET UNION,CASPIAN SOUTH,40.15,50.88,OIL,1990.0,SECONDARY RECOVERY,MATURE,,,,0.0,1990.0,21500.0,,1975.0,71172.0,OFFSHORE,65.62,150.0,5577.43,2730.0,5577.43,,,AQUIFER DRIVE,1111:THRUST ANTICLINE,590.55,656.17,40.0,4593.18,NEOGENE,23:LACUSTRINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/PALEO-HIGH OR INTRUSIVE MASS/SHALE,LATERAL SHALE-OUT,328.08,,,13.0,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,21.0,500.0,,31.0,0.7,3.0,160.0,3.5,82.0,12.0,220.0,,1.1,,,27000.0,17.0,593.0,470.0,36.0,,,79.0,,73.19,,,,,1954,CONTINUOUS WATER INJECTION,,,WATER INJECTION OPTIMIZATION,,,WATER INJECTION ON A ZONAL BASIS,,,
NELSON,FORTIES,1P ,UNITED KINGDOM,EUROPE,NORTH SEA CENTRAL,57.6654,1.1304,OIL,2012.0,SECONDARY RECOVERY,DECLINE,49.0,35.00,,0.0,2012.0,7296.0,89.3,1996.0,149900.0,OFFSHORE,278.87,230.0,7401.57,3322.0,7401.57,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,6912.73,7191.6,2.0,278.87,PALEOGENE,25:DEEP MARINE,LAYER-CAKE/TANK LIKE,TIGHT CLASTICS,LATERAL FACIES CHANGE,255.91,180.45,0.7,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,23.0,200.0,216.0,40.0,,,,0.23,,0.0,555.0,,1.36,1620.0,,58000.0,,790.0,480.0,26.0,,,60.7,,57.47,,51.0,0.127,13.7,1995-06,CONTINUOUS WATER INJECTION,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,SCALE INHIBITOR TREATMENT,,GAS LIFT,,SIDETRACKING/WATER PLUGGING
NEWBURG,SPEARFISH (SAUDE)-CHARLES (RATCLIFFE),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,48.7502,-100.9196,OIL,2010.0,SECONDARY RECOVERY,SECONDARY MATURE,,112.00,60.0,80.0,2010.0,551.0,84.0,1972.0,3938.0,ONSHORE,-1887.0,109.0,1925.0,1910.0,1925.0,1986.0,1508.0,GAS DRIVE,2211:REGIONAL SUBCROP,3737.0,1850.0,0.6,90.0,TRIASSIC/CARBONIFEROUS,24:COASTAL,LAYER-CAKE,TIGHT CLASTICS/TIGHT CARBONATE/EVAPORITE,NONE,120.0,25.0,0.2,5.43,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SANDWACKESTONE/PACKSTONE/GRAINSTONE,QUARTZ ARENITECRINOID/OOLITE,TYPE III,PRIMARY INTERGRANULAR,13.0,6.0,,36.5,,7.7,0.8,0.73,,0.0,121.0,,1.09,,33.0,141000.0,53.0,110.0,38.9,4.1,,15.0,35.4,,31.64,,35.0,0.079,0.32,1967-02,CONTINUOUS WATER INJECTION,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,PROFILE MODIFICATION
NIAGARAN (COLFAX 25),NIAGARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,44.6,-85.9,OIL,2012.0,PRIMARY RECOVERY,DECLINE,6.0,,4.0,20.0,2012.0,34521.0,12.3,1996.0,,ONSHORE,-800.0,95.0,,2650.0,,1994.0,1425.0,GAS DRIVE,2121:ORGANIC BUILDUP,5370.0,4570.0,,290.0,SILURIAN,13:ORGANIC BUILDUP,TANK LIKE,TIGHT CARBONATE,LATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,340.0,310.0,,82.3,CARBONATES,RUDSTONE/BAFFLESTONE/BOUNDSTONE/FRAMESTONE,CORAL/STROMATOPOROID,,INTERCRYSTALLINE/VUGGY,12.5,,,42.5,0.7,,,0.0,,0.0,1040.0,,1.52,2500.0,,,12.8,3800.0,1300.0,0.09,2.1,49.0,49.0,,,,,,0.96,,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,GAS CONING CONTROL/SIDETRACKING
NIAGARAN (NOVI 29),NIAGARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,42.47,-83.5,OIL,2009.0,PRIMARY RECOVERY,DECLINE,3.0,3.00,2.0,82.5,2009.0,,1.32,2002.0,,ONSHORE,0.0,,,,,,,,2121:ORGANIC BUILDUP,,2000.0,,,SILURIAN,13:ORGANIC BUILDUP,TANK LIKE,TIGHT CARBONATE,LATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,,,,,CARBONATES,RUDSTONE/BAFFLESTONE/BOUNDSTONE/FRAMESTONE,CORAL/STROMATOPOROID,,INTERCRYSTALLINE/VUGGY,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.06,,,,,,,,,0.21,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,ADDITIONAL PERFORATION/SIDETRACKING
NIDO,NIDO,1P ,PHILIPPINES,ASIA-PACIFIC,PALAWAN NORTHWEST,11.0553,118.76,OIL,2000.0,PRIMARY RECOVERY,MATURE,,5.00,4.0,30.0,2000.0,512.0,,1979.0,40000.0,OFFSHORE,180.0,225.0,6758.0,2969.0,6758.0,,,AQUIFER DRIVE,2121:ORGANIC BUILDUP,6549.0,6729.0,,701.0,NEOGENE,13:ORGANIC BUILDUP,JIGSAW-PUZZLE,NONE,NON-FRACTURED ZONE,2035.0,,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/CORAL/INTRACLAST,TYPE II,MOLDIC/VUGGY,3.0,0.7,,27.0,,1.9,0.36,2.0,,0.0,10.4,,1.06,80.0,,36000.0,21.0,57.6,20.0,1.9,,35.0,35.0,,31.44,,,,,,,,,STIMULATION,,ACIDIZATION,,,,
NIIGATA,NANATANI (MINAMI-NAGAOKA FIELD),1P ,JAPAN,ASIA-PACIFIC,NIIGATA,37.9167,139.1333,GAS-CONDENSATE,2008.0,PRIMARY RECOVERY,MATURE,30.0,17.00,14.0,0.0,2004.0,1821.0,,2004.0,1821.0,ONSHORE,-400.0,350.0,14248.0,8100.0,14248.0,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,12870.0,12470.0,25.0,2600.0,NEOGENE,32:VOLCANICS,JIGSAW-PUZZLE,VOLCANICS,NON-FRACTURED ZONE,2900.0,1800.0,0.63,487.69,OTHERS,,,TYPE II,VUGGY,15.0,10.0,,56.0,,,,0.0,86.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,STIMULATION/ARTIFICIAL LIFT/SAND CONTROL,,HYDRAULIC FRACTURING (MULTI-STAGE),,GAS LIFT,SAND SCREEN,
NIIGATA,NANATANI (MITSUKE FIELD),1P ,JAPAN,ASIA-PACIFIC,NIIGATA,37.9167,139.1333,OIL,1971.0,PRIMARY RECOVERY,MATURE,,18.00,15.0,0.0,1971.0,483.0,,1963.0,5350.0,ONSHORE,-400.0,193.0,,,,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,5650.0,5250.0,20.0,980.0,NEOGENE,32:VOLCANICS,JIGSAW-PUZZLE,VOLCANICS,NON-FRACTURED ZONE,,,,,OTHERS,,,TYPE II,VUGGY,22.0,20.0,,37.0,0.7,,,0.0,83.0,0.0,,,,,,21000.0,50.0,,11.5,1.7,,,,,,,,,,,,,,,,,,,,
NIIGATA,TERADOMARI-SHIIYA (MINAMI-AGA FIELD),1P ,JAPAN,ASIA-PACIFIC,NIIGATA,37.9167,139.1333,OIL,2004.0,PRIMARY RECOVERY,MATURE,,17.00,12.0,0.0,2004.0,526.0,,2001.0,,ONSHORE,-400.0,350.0,14400.0,8100.0,14400.0,,,GAS DRIVE,113:INVERSION ANTICLINE,7780.0,7380.0,20.0,,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,VOLCANICS,LATERAL FACIES CHANGE,,,,,SANDSTONE,COARSE-GRAINED SAND,,TYPE II,PRIMARY INTERGRANULAR,23.5,,,39.0,,,,0.0,,0.0,,,1.54,,,,,,21.0,4.4,,,77.8,,61.48,,,,,,,,,,,,,,,
NILAM,BALIKPAPAN,1P ,INDONESIA,ASIA-PACIFIC,KUTAI,0.4569,117.4356,GAS,2002.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,,191.0,0.0,2002.0,167000.0,,2002.0,167000.0,OFFSHORE,7.0,240.0,,4920.0,,,,AQUIFER DRIVE,113:INVERSION ANTICLINE,5570.0,5577.0,16.0,,NEOGENE,24:COASTAL,JIGSAW-PUZZLE/LABYRINTH,SHALE,LATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,11.0,34.0,,80.5,,,,0.03,82.0,6.430000000000001,1180.0,11.0,,,,,,1700.0,1170.0,5.0,2700.0,,35.5,67.8,32.99,36.67,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,COILED TUBING TREATMENT/RE-COMPLETION
NIMR,AL KHLATA,1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.7154,55.9517,OIL,2009.0,PRIMARY RECOVERY,DECLINE,500.0,500.00,500.0,20.0,2009.0,139777.0,90.0,2002.0,169830.0,ONSHORE,-980.0,123.0,,1492.0,,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,3211.0,2231.0,,280.0,PERMIAN/CARBONIFEROUS,26:GLACIOGENIC,LABYRINTH,NONE,LATERAL SHALE-OUT/SHALE-FILLED CHANNEL/SEALING FAULT,260.0,,0.6,30.48,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,28.0,3200.0,,21.0,,400.0,,0.0,,0.0,5.0,,1.05,80.0,,,30.0,2705.0,630.0,456.0,,7.0,23.3,,6.43,,,,,,,1986,THERMAL,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP/PCP,GRAVEL PACK/SLOTTED LINER/SAND SCREEN/EXPANDABLE SAND SCREEN,PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING
NIMR,AMIN-MAHWIS (HAIMA),1P ,OMAN,MIDDLE EAST,SOUTH OMAN SALT,18.7154,55.9517,OIL,2009.0,PRIMARY RECOVERY,DECLINE,500.0,500.00,500.0,20.0,2009.0,139777.0,90.0,2002.0,169830.0,ONSHORE,-980.0,123.0,,1492.0,,,,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,3375.0,2395.0,,280.0,ORDOVICIAN/CAMBRIAN,21:FLUVIAL,JIGSAW-PUZZLE,NONE,SHALE-FILLED CHANNEL,1300.0,,0.8,76.2,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,28.0,1600.0,,21.0,,400.0,,0.0,,0.0,5.0,,1.05,80.0,,,22.0,2705.0,630.0,456.0,,7.0,23.3,,6.43,,,,,,,1986,THERMAL,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP/PCP,GRAVEL PACK/SLOTTED LINER/SAND SCREEN/EXPANDABLE SAND SCREEN,PROFILE MODIFICATION/SIDETRACKING/WATER PLUGGING
